Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,35,1,6,0,35,44,9
0,1,0,54,1,9,0,19,21,2
0,2,0,61,1,4,0,7,16,9
0,3,0,93,1,12,0,32,41,9
0,4,0,132,1,2,0,39,45,6
1,0,48,0,0,8,48,0,0,23
1,1,69,0,0,5,21,0,4,25
1,2,108,0,0,5,39,0,7,46
2,0,35,0,0,2,35,0,7,42
2,1,38,0,0,11,3,0,9,12
2,2,71,0,0,3,33,0,9,42
2,3,71,32,1,3,0,32,40,8
2,4,71,61,1,8,0,29,36,7
2,5,108,61,0,6,37,0,6,43
3,0,54,0,0,4,54,0,9,63
3,1,54,14,1,6,0,14,23,9
3,2,54,74,1,5,0,60,67,7
3,3,54,82,1,6,0,8,11,3
3,4,69,82,0,6,15,0,6,21
3,5,74,82,0,10,5,0,6,11
3,6,74,106,1,8,0,24,34,10
4,0,3,0,0,6,3,0,9,12
4,1,3,44,1,5,0,44,53,9
4,2,3,53,1,6,0,9,18,9
4,3,3,64,1,7,0,11,19,8
4,4,3,79,1,8,0,15,25,10
4,5,21,79,0,8,18,0,4,22
4,6,28,79,0,10,7,0,9,16
4,7,79,79,0,5,51,0,0,26
4,8,132,79,0,3,53,0,6,59
5,0,0,9,1,10,0,9,18,9
5,1,3,9,0,5,3,0,9,12
5,2,3,12,1,16,0,3,13,10
5,3,22,12,0,3,19,0,8,27
5,4,60,12,0,12,38,0,0,13
5,5,80,12,0,9,20,0,1,21
5,6,100,12,0,7,20,0,10,30
6,0,13,0,0,7,13,0,10,23
6,1,13,11,1,7,0,11,17,6
6,2,18,11,0,7,5,0,7,12
6,3,21,11,0,8,3,0,9,12
6,4,21,35,1,9,0,24,31,7
6,5,21,71,1,8,0,36,44,8
6,6,56,71,0,3,35,0,10,45
6,7,56,78,1,12,0,7,13,6
6,8,71,78,0,4,15,0,4,19
6,9,83,78,0,8,12,0,6,18
6,10,89,78,0,5,6,0,6,12
6,11,95,78,0,9,6,0,9,15
6,12,130,78,0,2,35,0,10,45
7,0,58,0,0,3,58,0,4,62
7,1,58,38,1,8,0,38,45,7
7,2,58,56,1,4,0,18,27,9
7,3,58,95,1,4,0,39,44,5
7,4,58,131,1,4,0,36,38,2
8,0,11,0,0,8,11,0,9,20
8,1,31,0,0,5,20,0,1,21
8,2,31,46,1,7,0,46,21,0
8,3,58,46,0,3,27,0,8,35
8,4,58,62,1,7,0,16,17,1
8,5,65,62,0,6,7,0,8,15
8,6,76,62,0,6,11,0,10,21
8,7,81,62,0,10,5,0,9,14
8,8,81,94,1,5,0,32,39,7
8,9,81,99,1,8,0,5,13,8
8,10,102,99,0,5,21,0,5,26
9,0,16,0,0,11,16,0,6,22
9,1,16,28,1,8,0,28,34,6
9,2,16,56,1,5,0,28,30,2
9,3,23,56,0,10,7,0,9,16
9,4,23,60,1,4,0,4,14,10
9,5,64,60,0,7,41,0,0,16
9,6,70,60,0,10,6,0,8,14
9,7,70,64,1,9,0,4,13,9
9,8,70,85,1,7,0,21,31,10
9,9,70,161,1,6,0,76,51,0
10,0,0,23,1,4,0,23,28,5
10,1,2,23,0,14,2,0,10,12
10,2,2,44,1,11,0,21,30,9
10,3,50,44,0,9,48,0,0,23
10,4,69,44,0,6,19,0,7,26
10,5,75,44,0,6,6,0,6,12
10,6,75,68,1,7,0,24,27,3
10,7,75,73,1,9,0,5,14,9
10,8,123,73,0,3,48,0,6,54
11,0,0,30,1,3,0,30,31,1
11,1,0,49,1,6,0,19,27,8
11,2,17,49,0,7,17,0,10,27
11,3,17,63,1,9,0,14,20,6
11,4,17,77,1,8,0,14,18,4
11,5,17,140,1,6,0,63,71,8
12,0,26,0,0,8,26,0,5,31
12,1,26,22,1,5,0,22,30,8
12,2,26,28,1,3,0,6,16,10
12,3,26,47,1,7,0,19,23,4
12,4,35,47,0,6,9,0,10,19
12,5,35,63,1,9,0,16,24,8
12,6,58,63,0,5,23,0,8,31
12,7,77,63,0,6,19,0,7,26
12,8,79,63,0,7,2,0,9,11
12,9,79,98,1,5,0,35,42,7
12,10,79,148,1,2,0,50,51,1
13,0,0,61,1,4,0,61,69,8
13,1,0,96,1,3,0,35,45,10
13,2,41,96,0,5,41,0,1,42
13,3,41,105,1,10,0,9,16,7
14,0,9,0,0,6,9,0,7,16
14,1,19,0,0,6,10,0,4,14
14,2,79,0,0,6,60,0,0,35
14,3,88,0,0,5,9,0,9,18
14,4,88,41,1,8,0,41,49,8
14,5,95,41,0,9,7,0,5,12
14,6,107,41,0,6,12,0,9,21
15,0,0,21,1,6,0,21,31,10
15,1,0,34,1,10,0,13,19,6
15,2,0,47,1,10,0,13,21,8
15,3,0,111,1,6,0,64,73,9
16,0,0,10,1,8,0,10,17,7
16,1,0,20,1,7,0,10,18,8
16,2,38,20,0,9,38,0,7,45
16,3,38,87,1,5,0,67,74,7
16,4,38,94,1,11,0,7,17,10
16,5,38,123,1,5,0,29,35,6
17,0,19,0,0,9,19,0,5,24
17,1,19,10,1,4,0,10,20,10
17,2,42,10,0,5,23,0,9,32
17,3,42,41,1,3,0,31,41,10
17,4,46,41,0,12,4,0,8,12
17,5,56,41,0,11,10,0,10,20
17,6,59,41,0,10,3,0,10,13
17,7,59,55,1,11,0,14,24,10
17,8,59,81,1,5,0,26,34,8
17,9,83,81,0,5,24,0,6,30
17,10,94,81,0,10,11,0,8,19
17,11,94,100,1,7,0,19,29,10
18,0,26,0,0,7,26,0,9,35
18,1,26,8,1,9,0,8,16,8
18,2,26,24,1,7,0,16,23,7
18,3,45,24,0,8,19,0,7,26
18,4,45,37,1,5,0,13,21,8
18,5,45,62,1,9,0,25,29,4
18,6,56,62,0,10,11,0,9,20
18,7,56,91,1,9,0,29,34,5
18,8,56,114,1,7,0,23,24,1
19,0,0,5,1,8,0,5,14,9
19,1,0,13,1,9,0,8,16,8
19,2,0,42,1,6,0,29,30,1
19,3,0,66,1,4,0,24,33,9
19,4,0,83,1,10,0,17,22,5
19,5,39,83,0,8,39,0,0,14
19,6,98,83,0,1,59,0,10,69
19,7,127,83,0,4,29,0,9,38
20,0,22,0,0,5,22,0,2,24
20,1,31,0,0,8,9,0,5,14
20,2,31,11,1,5,0,11,21,10
20,3,82,11,0,6,51,0,0,26
20,4,103,11,0,6,21,0,5,26
21,0,0,26,1,5,0,26,36,10
21,1,17,26,0,8,17,0,10,27
21,2,54,26,0,4,37,0,2,39
21,3,69,26,0,7,15,0,10,25
21,4,69,30,1,9,0,4,13,9
21,5,69,84,1,5,0,54,63,9
21,6,69,123,1,3,0,39,40,1
22,0,0,38,1,5,0,38,47,9
22,1,9,38,0,6,9,0,9,18
22,2,9,44,1,4,0,6,16,10
22,3,33,44,0,4,24,0,10,34
22,4,43,44,0,11,10,0,9,19
22,5,64,44,0,6,21,0,6,27
22,6,72,44,0,10,8,0,6,14
22,7,82,44,0,9,10,0,3,13
22,8,82,65,1,6,0,21,30,9
22,9,93,65,0,10,11,0,1,12
22,10,105,65,0,4,12,0,9,21
23,0,0,54,1,5,0,54,56,2
23,1,0,65,1,10,0,11,20,9
23,2,0,89,1,2,0,24,32,8
23,3,4,89,0,7,4,0,9,13
23,4,4,112,1,6,0,23,30,7
24,0,0,1,1,9,0,1,11,10
24,1,0,10,1,7,0,9,14,5
24,2,0,30,1,9,0,20,21,1
24,3,39,30,0,6,39,0,0,14
24,4,58,30,0,7,19,0,4,23
24,5,65,30,0,7,7,0,10,17
24,6,65,43,1,8,0,13,19,6
24,7,65,59,1,4,0,16,23,7
24,8,87,59,0,5,22,0,9,31
24,9,87,66,1,10,0,7,15,8
24,10,96,66,0,10,9,0,8,17
24,11,96,107,1,4,0,41,50,9
,,,basWin,98,,Total,192,,
,,,MCTSWin,94,,,,,
